channel,cycles,reads,read_cmds,merged_reads_pct,avg_read_latency_cycles,tck_ns,avg_read_latency_ns,row_hit_rate_pct,avg_bandwidth_gbps,dram_bandwidth_gbps,peak_bandwidth_gbps,utilisation_pct,idle_cycles_pct,dynamic_energy_pj,dynamic_pj_per_access,dynamic_pj_per_bit,background_energy_pj,background_share_pct,total_energy_pj
0,1250000.0,256001.0,256000.0,0.0003906234741270542,316.24972558700944,0.63,199.23732711981594,97.119140625,20.805160634920636,20.805079365079365,25.6,81.26984126984127,9.882240000000001,1190155200.0,4649.04375,9.08016357421875,1425313536.0,54.4955294774359,2615468736.0
