channel,cycles,reads,read_cmds,merged_reads_pct,avg_read_latency_cycles,tck_ns,avg_read_latency_ns,row_hit_rate_pct,avg_bandwidth_gbps,dram_bandwidth_gbps,peak_bandwidth_gbps,utilisation_pct,idle_cycles_pct,dynamic_energy_pj,dynamic_pj_per_access,dynamic_pj_per_bit,background_energy_pj,background_share_pct,total_energy_pj
0,271000.0,32088.0,32088.0,0.0,48.236256544502616,0.9999999999999999,48.23625654450261,96.14185988531538,7.577977859778597,7.577977859778599,32.0,23.681180811808122,7.975645756457564,26827128.0,836.0486163051609,1.6329074537210173,21694908.0,44.71145439981125,48522036.0
1,271000.0,32064.0,32064.0,0.0,46.79646956087824,0.9999999999999999,46.796469560878236,96.21070359281437,7.572309963099631,7.572309963099633,32.0,23.663468634686353,8.94169741697417,26793756.0,835.6336077844311,1.632096890203967,21647784.0,44.68847191893569,48441540.0
2,271000.0,32064.0,32064.0,0.0,47.61049775449102,0.9999999999999999,47.610497754491014,96.17639720558883,7.572309963099631,7.572309963099633,32.0,23.663468634686353,9.402583025830257,26797068.0,835.7369011976048,1.6322986351515718,21625302.0,44.65973474656445,48422370.0
3,271000.0,32064.0,32064.0,0.0,48.172342814371255,0.9999999999999999,48.17234281437125,96.21070359281437,7.572309963099631,7.572309963099633,32.0,23.663468634686353,9.346125461254612,26786304.0,835.4011976047905,1.6316429640718564,21628056.0,44.67281195083442,48414360.0
4,271000.0,32040.0,32040.0,0.0,48.431991260923844,0.9999999999999999,48.43199126092384,96.30461922596754,7.566642066420664,7.566642066420666,32.0,23.64575645756458,9.646125461254613,26742996.0,834.6752808988764,1.630225158005618,21613422.0,44.696077364539285,48356418.0
5,271000.0,31929.0,31928.0,0.003131949011870087,50.183187697704284,0.9999999999999999,50.18318769770428,96.16637434227012,7.540428044280443,7.540191881918821,32.0,23.563099630996316,9.204059040590407,26687724.0,835.8720871961914,1.6325626703050613,21634986.0,44.77188055057343,48322710.0
6,271000.0,31880.0,31880.0,0.0,50.28898996235885,0.9999999999999999,50.28898996235884,96.22020075282308,7.528856088560886,7.528856088560887,32.0,23.52767527675277,9.652398523985239,26630088.0,835.3227101631117,1.6314896682873274,21613116.0,44.80033291321198,48243204.0
7,271000.0,31872.0,31872.0,0.0,50.34202434738956,0.9999999999999999,50.342024347389554,96.10316265060241,7.526966789667897,7.526966789667898,32.0,23.521771217712182,9.29520295202952,26657604.0,836.3957078313254,1.6335853668580573,21630540.0,44.794722282140306,48288144.0
